"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Autumn","Spring","Summer","Winter","mxpsd","dewp","prcp","gust","year","temp","wdsp","sndp","fog","NUM_COLLISIONS"
"1314",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,8.9,41.1,0,0,2016,55.2,5.3,0,0,0.514511873350924
"1315",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,17.1,59.8,0.01,24.1,2016,65.4,11,0,0,0.609498680738786
"1316",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,21,60.7,1,27,2016,63.1,11.3,0,0,0.551451187335092
"1317",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21,54.9,0.01,28.9,2016,60,17.8,0,0,0.517150395778364
"1318",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,19,60.2,1.63,28,2016,62,14,0,1,0.403693931398417
"1319",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,12,59.2,1.22,0,2016,61.3,9,0,1,0.153034300791557
"1320",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,9.9,56.1,0,0,2016,60.5,4.4,0,0,0.163588390501319
"1321",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20,54.2,0.01,27,2016,60.5,12.4,0,0,0.25065963060686
"1322",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,17.1,53.2,0,20,2016,58.7,12.9,0,0,0.704485488126649
"1323",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8.9,50.9,0,0,2016,57.3,5.8,0,0,0.886543535620053
"1324",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8,49.7,0,0,2016,55.6,2.7,0,1,0.860158311345646
"1325",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,14,55.5,0,0,2016,58.7,7.7,0,1,0.54089709762533
"1326",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,36.9,59.7,0,48,2016,62.2,13.8,0,0,0.137203166226913
"1327",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,36.9,43.8,3.76,49,2016,54.1,24.8,0,0,0.29287598944591
"1328",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,15,42.2,0.03,20,2016,54.3,10.1,0,0,0.820580474934037
"1329",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,8.9,46.7,0,0,2016,52.8,5.2,0,0,0.184696569920844
"1330",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11.1,56.6,0,0,2016,59.6,7.3,0,0,0.868073878627968
"1331",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,21,45.7,0,27,2016,55.9,14.2,0,0,0.894459102902375
"1332",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9.9,38.8,0,0,2016,50.5,6.2,0,0,0.562005277044855
"1333",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,19,47.6,0,0,2016,55.2,9.3,0,0,0.197889182058047
"1334",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,17.1,59,0,0,2016,64.5,10,0,0,0.414248021108179
"1335",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,14,61.6,0,0,2016,63.8,6.8,0,1,0.427440633245383
"1336",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,15,62.5,0,0,2016,65.6,11.2,0,0,0.654353562005277
"1337",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,19,54.3,0,24.1,2016,60.4,10.5,0,1,0.617414248021108
"1338",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,27,58.9,0.01,36.9,2016,61.3,12.2,0,1,0.530343007915567
"1339",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,29.9,35.4,0.01,45.1,2016,53.7,21.3,0,0,0.279683377308707
"1340",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,20,41.6,0.07,27,2016,57.5,12.5,0,0,0.382585751978892
"1341",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,19,29.5,0,28,2016,49.1,14.1,0,0,0.364116094986807
"1342",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,19,28.1,0,27,2016,44.7,14.9,0,0,0.733509234828496
"1343",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,27,46.3,0.78,38.1,2016,51.8,18.6,0,0,0.976253298153034
"1344",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,26,44.8,0.01,38.1,2016,51,15.8,0,0,0.490765171503958
"1345",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,15.9,52.4,0,22.9,2016,61.1,11,0,0,0.340369393139842
"1346",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,19,41.9,0.49,26,2016,48.3,12.5,0,0,0.598944591029024
"1347",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8,37.1,0.01,0,2016,46.2,4.4,0,0,0.802110817941952
"1348",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15.9,49.9,0,0,2016,55.9,9.9,0,0,0.62532981530343
"1349",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,15,56.2,0,21,2016,58.8,8.4,0,1,0.688654353562005
"1350",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,17.1,44.3,0,22.9,2016,53.6,12.1,0,0,0.920844327176781
"1351",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13,33.6,0,0,2016,47.8,7.9,0,0,0.522427440633245
"1352",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,20,42.3,0,28.9,2016,49.9,10.5,0,0,0.274406332453826
"1353",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,25.1,36.7,0.35,31.1,2016,47.4,18.8,0,0,0.715039577836412
"1354",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,11.1,38.2,0,0,2016,47.2,7.1,0,0,0.506596306068602
"1355",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,8.9,46.1,0,0,2016,51.6,4.6,0,1,0.298153034300792
"1356",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,19,40.5,0,27,2016,49.4,10.9,0,0,0.733509234828496
"1357",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,24.1,41,0,34,2016,54.9,16,0,0,0.62532981530343
"1358",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,22,25.4,0,29.9,2016,42.1,13.9,0,0,0.461741424802111
"1359",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,21,36.2,0,28,2016,51.3,14.2,0,0,0.237467018469657
"1360",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,15,44.6,0,0,2016,54.4,10.8,0,0,0.633245382585752
"1361",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19,50.1,0,27,2016,54.8,9.9,0,0,0.825857519788918
"1362",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,25.1,49.5,0.5,32.1,2016,54.4,12.8,0,0,0.730870712401055
"1363",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,15,43,0,24.1,2016,48.6,8.4,0,0,0.736147757255937
"1364",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,22.9,44.1,0,28.9,2016,50.9,18,0,0,0.91820580474934
"1365",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17.1,47.2,0,25.1,2016,50.1,12.3,0,0,0.696569920844327
"1366",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,27,42.3,0.13,36.9,2016,47,14.4,0,1,0.266490765171504
"1367",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,27,23.3,0.07,39,2016,38.8,21.2,0,0,0.675461741424802
"1368",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,24.1,21.4,0,33,2016,37.7,15.1,0,0,0.889182058047493
"1369",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,19,23.3,0,25.1,2016,37.1,12,0,0,1
"1370",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9.9,34.3,0,15,2016,42.2,6,0,0,0
"1371",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12,43.1,0,0,2016,48.6,6.9,0,0,0.0712401055408971
"1372",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,45,0,0,2016,47,6.3,0,1,0.0923482849604222
"1373",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,18.1,34.6,0.05,24.1,2016,43.4,13.2,0,0,0.100263852242744
"1374",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,19,26.7,0,25.1,2016,39.5,11.2,0,0,0.577836411609499
"1375",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,20,38.5,0,27,2016,43.8,9.7,0,0,0.854881266490765
"1376",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,22.9,51.3,1.05,33,2016,52.9,12.6,0,1,0.796833773087071
"1377",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22,49.7,0.1,29.9,2016,53.4,15.6,0,1,0.807387862796834
"1378",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19,32.8,0.06,28,2016,46.4,12.9,0,0,0.691292875989446
"1379",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,28.3,0,28,2016,43.8,15.1,0,0,0.432717678100264
"1380",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,22.9,24.3,0,33,2016,38.2,14.6,0,0,0.142480211081794
"1381",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,30.9,0,18.1,2016,37.9,6.6,0,0,0.95778364116095
"1382",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,31.3,0.02,28.9,2016,41.7,11.9,0,0,0.746701846965699
"1383",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11.1,37.1,0.14,19,2016,42.8,7.6,0,0,0.551451187335092
"1384",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,35.1,0.02,22.9,2016,42.7,6.4,0,0,0.546174142480211
"1385",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,20,19.2,0,28.9,2016,36.6,15.4,0,0,0.720316622691293
"1386",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18.1,9.9,0,22,2016,28.2,12.8,0,0,0.33509234828496
"1387",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,13.3,0,15.9,2016,29.9,7.5,0,0,0.24802110817942
"1388",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24.1,40.4,0.16,34,2016,43.6,14.2,0,0,0.62532981530343
"1389",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.1,26.9,0.83,24.1,2016,39.7,9.7,0,0,0.532981530343008
"1390",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15.9,31.1,0,22,2016,41.2,8.2,0,0,0.688654353562005
"1391",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,14,0.01,38.1,2016,29.8,13.8,0,1,0.846965699208443
"1392",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,32.1,-2.1,0,49,2016,18.2,17.8,0,0,0.96042216358839
"1393",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24.1,31.3,0.05,32.1,2016,36.2,11.5,1.2,0,0.514511873350924
"1394",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26,48,0.48,35,2016,49.8,13.2,1.2,1,0.245382585751979
"1395",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,22.9,0,26,2016,35.3,14.1,0,0,0.775725593667546
"1396",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,25.3,0,0,2016,34.8,7,0,0,0.767810026385224
"1397",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,29,0,18.1,2016,38.8,9.7,0,0,0.654353562005277
"1398",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,32.3,0,0,2016,38.9,6.5,0,0,0.717678100263852
"1399",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18.1,28.8,0,24.1,2016,39,12.7,0,0,0.696569920844327
"1400",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,39.3,0,28.9,2016,44.1,10.7,0,0,0.33245382585752
"1401",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.1,46.9,0,35,2016,49.8,17.5,0,1,0.372031662269129
"1402",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,17.1,26.8,0.06,22,2016,39.1,9.8,0,0,0.311345646437995
"1403",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.1,29.4,0,33,2016,37.3,10.3,0,0,0.300791556728232
"1404",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28,29.9,0.63,39,2016,40.4,18.2,0,0,0.408970976253298
"1405",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22.9,21.1,0,35,2016,35.8,14.1,0,0,0.0976253298153034
"1406",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.1,33.6,0.03,27,2017,44.4,13.4,0,0,0.122077922077922
"1407",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,28.7,0.03,0,2017,37.4,7.1,0,0,0.0285714285714286
"1408",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21,40.7,0.11,31.1,2017,44.3,15.2,0,0,0.574025974025974
"1409",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,43.7,0.87,28,2017,46.5,13.6,0,1,0.394805194805195
"1410",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22.9,19.7,0,33,2017,36.4,15.4,0,0,0.296103896103896
"1411",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,25.8,0.03,0,2017,31.7,8.9,1.2,1,0.420779220779221
"1412",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.1,5.7,0,22.9,2017,18.3,11,5.9,0,0.6
"1413",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,26.3,0,0,2017,35.6,13.6,5.1,0,0.412987012987013
"1414",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27,40.9,0.33,34,2017,45,15.1,1.2,0,0.496103896103896
"1415",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,45.5,0.42,24.1,2017,47.8,12.6,1.2,0,0.54025974025974
"1416",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,37.5,0.39,25.1,2017,46.8,12.6,1.2,0,0.431168831168831
"1417",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.1,13.4,0,25.1,2017,29.8,10.2,2,0,0.148051948051948
"1418",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,24.8,0.01,22.9,2017,33.6,10.8,1.2,0,0.135064935064935
"1419",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,20.7,0,18.1,2017,31.6,6.2,2,0,0.101298701298701
"1420",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,30.9,0,21,2017,40,8.4,0,0,0.568831168831169
"1421",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,38.5,0.26,24.1,2017,41.6,13.8,0,0,0.288311688311688
"1422",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,36.9,0.1,22,2017,40.7,7.6,0,0,0.446753246753247
"1423",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.9,32.5,0,0,2017,39.9,4.3,0,0,0.433766233766234
"1424",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.1,37.5,0,20,2017,42.3,7.5,0,1,0.0961038961038961
"1425",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26,34.4,0,38.1,2017,40.9,18.6,0,0,0.594805194805195
"1426",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28.9,46.9,0.85,41,2017,48.9,17.2,0,1,0.327272727272727
"1427",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24.1,35.1,0.4,33,2017,41.1,17.4,0,0,0.358441558441558
"1428",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.1,39.9,0.02,24.1,2017,44.3,9.7,0,0,0.324675324675325
"1429",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.9,29.8,0.1,35.9,2017,42.1,20.3,0,0,0.376623376623377
"1430",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25.1,23.1,0,33,2017,38.7,18.3,0,0,0.163636363636364
"1431",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,23.1,0,22,2017,34,6.5,0,0,0.277922077922078
"1432",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,14.6,0,28,2017,28.1,9.8,0,1,0.345454545454545
"1433",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,31.3,0,27,2017,38.7,10.5,0,0,0.353246753246753
"1434",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,24.2,0,27,2017,37.7,9.9,0,0,0.384415584415584
"1435",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,14,0,19,2017,30.9,9,0,0,0.444155844155844
"1436",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20,10.8,0,25.1,2017,28.4,14.1,0,0,0.267532467532468
"1437",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,21,0.02,28,2017,37.5,14.4,0,0,0.335064935064935
"1438",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,22,32.2,0,29.9,2017,38.1,9.2,0,0,0.488311688311688
"1439",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,43.9,0.13,26,2017,46.2,10.1,0,1,0.61038961038961
"1440",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,40,33.3,0.01,53,2017,38.1,17.8,7.9,1,0.179220779220779
"1441",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,9.1,1.26,45.1,2017,21,21.5,7.9,1,0.701298701298701
"1442",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.1,24.7,0.01,22.9,2017,32,10,5.1,0,0.18961038961039
"1443",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,32.1,0.3,29.9,2017,35.6,15.2,5.1,0,0.0025974025974026
"1444",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.1,30.3,0.13,42.9,2017,35.9,19.7,3.9,1,0.52987012987013
"1445",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,19.1,0,40,2017,30.1,15.1,2,0,0.649350649350649
"1446",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,32.7,0,25.1,2017,36.6,8.7,1.2,0,0.428571428571429
"1447",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20,28.8,0.63,31.1,2017,36.1,14.4,1.2,1,0.555844155844156
"1448",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,17.3,0,27,2017,31.8,14,0,0,0.628571428571429
"1449",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17.1,26.6,0,0,2017,37,10.4,0,0,0.342857142857143
"1450",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,17.1,36.9,0,24.1,2017,47.8,13.9,0,0,0
"1451",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,26.6,0,0,2017,37.1,6.9,0,0,0.116883116883117
"1452",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,35.2,0,0,2017,40.6,7.8,0,0,0.101298701298701
"1453",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14,41.7,0,0,2017,44,8.2,0,1,0.371428571428571
"1454",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.9,44.3,0,0,2017,47.5,10,0,1,0.568831168831169
"1455",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15.9,46.6,0,0,2017,49.8,10.1,0,1,0.350649350649351
"1456",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22.9,31.2,0,29.9,2017,43,14.3,0,1,0.0623376623376623
"1457",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,19,25.5,0,28,2017,39.1,13.2,0,0,0.264935064935065
"1458",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,39.9,0,0,2017,44.2,7.9,0,0,0.397402597402597
"1459",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.1,45.8,0.03,29.9,2017,47.4,11.5,0,1,0.345454545454545
"1460",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,36.9,0,41,2017,47.8,21.6,0,0,0.558441558441558
"1461",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.9,8.8,0,25.1,2017,33.2,11.8,0,0,0.797402597402597
"1462",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.1,0.1,0,33,2017,22.9,17.8,0,0,0.254545454545455
"1463",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.1,-1.7,0,35.9,2017,20.8,19.8,0,0,0.132467532467532
"1464",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.9,11.2,0,17.1,2017,28.9,9.9,0,0,0.467532467532468
"1465",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.1,27.5,0,25.1,2017,36.7,10.7,0,0,0.516883116883117
"1466",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,42.6,0.07,28.9,2017,45.9,15.3,0,1,0.444155844155844
"1467",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22.9,34.3,0.09,31.1,2017,45.9,17.7,0,0,0.58961038961039
"1468",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22,26.4,0,28.9,2017,35.5,12.1,2,1,0.451948051948052
"1469",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28.9,7.2,0.07,39,2017,22.5,19.3,1.2,0,0.285714285714286
"1470",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,2.6,0,29.9,2017,20,16.1,1.2,0,0.202597402597403
"1471",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15.9,6.4,0,25.1,2017,21.9,10.9,1.2,0,0.919480519480519
"1472",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38.1,20.7,1.29,46,2017,29.8,23.3,3.9,0,0.550649350649351
"1473",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17.1,13.4,0,22,2017,33,10.9,2,0,0.825974025974026
"1474",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13,23.9,0,19,2017,34.7,7.5,2,0,0.171428571428571
"1475",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,28.9,32.2,0.16,38.1,2017,36,19.4,1.2,1,0.290909090909091
